Date;Stellantis NV;DNXcorp SA;IDI;Credit Agricole;Accor;Viel et Cie SA;Air Liquide;Publicis;Safran;Vicat;L'Oreal;Saint Gobain;Voyageurs du Monde SA;Groupe Guillin;Quadient;Roche Bobois;Virbac;Elis Services SA;Schneider Electric;Engie;Danone;Bouygues;Exacompta Clairefontaine;Groupe SEB;Bourse Direct;LDC;Sopra Steria;Legrand;Vinci;Groupe Crit;Patrimoine et Commerce;Coheris;Michelin;Acanthe Developpement;NSE SA;Wavestone;Lanson BCC SA;Groupe Pizzorno Environnement;Hermes International;Dassault Systemes;Airbus Group;Stef SA;Caisse Reg Cred Agric Mut Tourain Poitou;Technip Energies BV;Orange;Maurel et Prom;Eurazeo;Caisse Regionale de Credit Agricole Mutuel Atlanti;STMicro;Linedata Services
16.01.2023;11.269763946533203;7.86982536315918;43.747032165527344;8.457930564880371;25.26396369934082;5.44317102432251;124.28997039794922;56.5842399597168;122.82347869873048;21.203693389892575;360.05047607421875;49.53643035888672;91.96649932861328;21.19682502746582;13.75864601135254;31.799503326416016;253.6584014892578;14.600915908813477;139.77996826171875;10.07521152496338;45.45366287231445;25.634546279907227;116.84664154052734;87.03304290771484;3.1236820220947266;51.601783752441406;141.6681671142578;77.05504608154297;89.82656860351562;58.38419723510742;13.24474811553955;3.011681318283081;26.3549861907959;0.224203959107399;17.48784637451172;45.76171875;30.14665412902832;33.803165435791016;1583.409912109375;34.86075973510742;109.29846954345705;85.92308807373047;59.35529327392578;14.893269538879396;8.025984764099121;3.138209819793701;58.08079528808594;73.82564544677734;36.7679328918457;43.48276519775391
17.01.2023;11.299670219421388;7.835904121398926;44.7565803527832;8.430816650390625;25.620439529418945;5.44317102432251;124.6864013671875;55.97715377807617;124.06432342529295;21.332199096679688;369.1602783203125;49.40785598754883;91.87168884277344;20.97180557250977;14.07114028930664;31.799503326416016;254.1519012451172;14.91097354888916;140.55789184570312;9.52387809753418;45.408329010009766;25.575048446655277;116.84664154052734;87.40123748779297;3.132788896560669;50.663570404052734;140.64292907714844;77.5060043334961;91.4080810546875;58.211463928222656;13.40979290008545;2.9921250343322754;26.16891860961914;0.2247970998287201;17.876466751098633;45.41948318481445;29.682859420776367;34.065208435058594;1611.5982666015625;35.16495895385742;110.24625396728516;86.01258850097656;59.88368606567383;15.16153335571289;8.010262489318848;3.180333375930786;58.665645599365234;74.26771545410156;37.49902725219727;43.76031494140625
18.01.2023;11.22411823272705;8.005512237548828;44.588321685791016;8.454741477966309;26.05003547668457;5.514556884765625;124.37615966796876;55.49505233764648;125.34394073486328;21.417871475219727;365.9169921875;50.05071258544922;92.15611267089844;20.881797790527344;14.285420417785645;31.799503326416016;249.2169189453125;15.061306953430176;140.72866821289062;9.56816864013672;45.31765365600586;25.634546279907227;114.1910400390625;86.15857696533203;3.1418957710266118;51.13267517089844;142.69338989257812;77.41204833984375;92.29656982421876;57.86599349975586;13.24474811553955;2.9921250343322754;26.08917617797852;0.2259833663702011;17.29353904724121;45.56615447998047;29.868377685546875;34.23990249633789;1615.486328125;34.90982437133789;112.350341796875;85.92308807373047;60.76432800292969;15.76743984222412;7.962272644042969;3.264580488204956;58.80061721801758;75.15185546875;38.25917053222656;43.945350646972656
19.01.2023;10.945523262023926;8.141199111938477;44.588321685791016;8.32076644897461;26.397369384765625;5.514556884765625;124.78982543945312;55.19150924682617;123.32757568359376;21.417871475219727;359.2396850585937;48.74663925170898;91.96649932861328;20.026723861694336;14.088995933532717;32.15781021118164;264.515380859375;14.319045066833496;135.6436767578125;9.52387809753418;45.52619934082031;25.090576171875;115.07624053955078;83.16694641113281;3.132788896560669;50.663570404052734;141.6681671142578;75.68343353271484;90.9638442993164;57.002323150634766;13.20348834991455;2.97256851196289;25.57084846496582;0.2277627438306808;17.29353904724121;44.78390884399414;30.14665412902832;34.23990249633789;1569.3157958984375;34.18366241455078;110.8149185180664;84.22252655029297;64.72721862792969;15.50842571258545;7.920901298522949;3.1845457553863525;57.270992279052734;74.70978546142578;36.84055709838867;43.76031494140625
20.01.2023;11.024222373962402;8.039433479309082;44.42006301879883;8.384563446044922;26.616737365722656;5.7108683586120605;124.82429504394533;55.51290512084961;125.46026611328124;21.50354385375977;362.864501953125;48.50786590576172;92.06130981445312;20.071727752685547;14.231849670410156;33.23272705078125;266.4893798828125;14.535146713256836;136.080078125;9.56205940246582;45.65314102172852;25.328563690185547;114.1910400390625;81.51006317138672;3.114574909210205;51.601783752441406;143.905029296875;76.11558532714844;92.1188735961914;57.002323150634766;13.162227630615234;2.894343137741089;25.06581115722656;0.22539022564888;19.090900421142575;44.53945159912109;30.14665412902832;34.41459655761719;1582.4378662109375;33.64884948730469;112.7104949951172;85.38607025146484;65.96011352539062;15.790566444396973;7.957307815551758;3.2182445526123047;57.72088241577149;74.26771545410156;36.850242614746094;43.945350646972656
23.01.2023;11.02894401550293;8.039433479309082;44.7565803527832;8.435602188110352;26.63501739501953;5.800100326538086;123.79013061523438;55.56647872924805;127.36029815673828;21.589216232299805;365.34466552734375;49.11398315429688;92.81979370117188;20.071727752685547;14.062211036682127;33.85975646972656;270.4373779296875;14.6572904586792;138.11029052734375;9.629257202148438;45.61687469482422;25.33706283569336;113.30583953857422;82.75273132324219;3.1418957710266118;51.13267517089844;144.83705139160156;76.73564147949219;91.42584991455078;58.211463928222656;13.20348834991455;3.0312376022338867;25.544267654418945;0.22539022564888;19.33378791809082;45.56615447998047;29.775617599487305;34.41459655761719;1597.01806640625;33.77641677856445;112.99483489990234;85.83358764648438;66.92882537841797;15.96632480621338;7.932485580444336;3.2982795238494877;57.94582748413086;73.3747329711914;37.81857681274414;44.3154182434082
24.01.2023;11.04153537750244;8.039433479309082;44.08354949951172;8.496210098266602;26.890947341918945;5.693021774291992;124.6864013671875;57.20918655395508;127.26335144042967;21.674882888793945;362.0059814453125;48.98541259765625;92.06130981445312;20.071727752685547;14.106853485107422;34.57636642456055;270.4373779296875;14.713665008544922;138.58462524414062;9.898051261901855;45.471797943115234;25.60904693603516;116.84664154052734;83.3050308227539;3.1510026454925537;51.36723327636719;145.9554901123047;77.35568237304688;92.88298797607422;58.03872680664063;13.327271461486816;3.148576021194458;25.566415786743164;0.22539022564888;19.81955909729004;45.56615447998047;30.14665412902832;34.76398086547852;1604.3082275390625;34.07571792602539;114.47338104248048;85.83358764648438;66.4885025024414;15.605557441711426;7.967236995697021;3.167696237564087;57.94582748413086;72.94151306152344;37.85731506347656;44.40793228149414
25.01.2023;10.95496654510498;8.141199111938477;43.91529083251953;8.521727561950684;26.927509307861328;5.675175666809082;125.94464874267578;56.69137573242188;126.31333923339844;21.97473526000977;363.6753540039063;48.65480041503906;93.76789855957033;20.431760787963867;14.03542709350586;34.21806335449219;266.4893798828125;14.619708061218262;138.41384887695312;10.00648593902588;45.15444946289063;25.541051864624023;116.84664154052734;83.35105895996094;3.205644130706787;51.36723327636719;140.17691040039062;77.318115234375;92.1188735961914;58.72966384887695;13.2860107421875;3.148576021194458;25.579708099365234;0.2224245518445968;19.62525177001953;44.68612289428711;30.14665412902832;34.41459655761719;1611.5982666015625;33.467308044433594;113.86679077148438;85.20706176757812;66.92882537841797;15.684185028076172;7.952343463897705;3.1002986431121826;57.49593734741211;73.20675659179688;38.20107650756836;46.165748596191406
26.01.2023;11.066720008850098;8.073354721069336;43.91529083251953;8.654108047485352;26.96407127380371;5.853639602661133;126.97881317138672;57.512725830078125;127.96133422851562;21.93190193176269;367.5386352539063;48.35174179077149;94.3367691040039;20.8367919921875;14.080068588256836;34.57636642456055;271.42437744140625;14.929765701293944;139.3056182861328;9.982049942016602;44.61042022705078;25.651546478271484;116.84664154052734;85.46820068359375;3.1692166328430176;51.601783752441406;141.76136779785156;77.65632629394531;92.93629455566406;59.07513427734375;13.327271461486816;3.22680139541626;25.668310165405277;0.2188657373189926;19.33378791809082;45.56615447998047;29.96113586425781;34.8513298034668;1649.0208740234375;33.663570404052734;114.6250228881836;86.37061309814453;65.59904479980469;15.735063552856444;7.906835079193115;3.10451078414917;58.03580093383789;73.48967742919922;41.32881927490234;45.14806365966797
27.01.2023;11.180047035217283;8.039433479309082;44.08354949951172;8.737044334411621;27.29312515258789;5.764407157897949;127.7716827392578;57.548439025878906;128.15521240234375;22.0175724029541;361.0044250488281;49.76601791381836;93.19903564453124;20.8367919921875;14.160422325134276;35.561702728271484;277.34637451171875;14.91097354888916;140.2922821044922;9.924015045166016;44.90510177612305;25.711042404174805;116.84664154052734;84.08745574951172;3.196537494659424;51.601783752441406;141.6681671142578;77.93815612792969;93.32722473144533;59.42060470581055;13.616097450256348;3.1290197372436523;25.61515045166016;0.2188657373189926;19.33378791809082;45.61505126953125;29.775617599487305;35.81214141845703;1649.9927978515625;33.0600700378418;110.53059387207033;86.37061309814453;65.59904479980469;16.401098251342773;7.898560047149658;3.1845457553863525;58.93558120727539;75.2314224243164;42.30684280395508;45.14806365966797
30.01.2023;11.030516624450684;8.17512035369873;44.42006301879883;8.72588062286377;27.146879196166992;5.853639602661133;127.4097137451172;58.11981964111328;127.76744842529295;21.760555267333984;362.7691040039063;49.04051971435547;95.0004425048828;20.74678611755371;14.20506477355957;35.83042907714844;276.85284423828125;14.892184257507324;139.628173828125;9.90568733215332;45.42646026611328;25.736541748046875;112.4206314086914;81.74018096923828;3.196537494659424;51.13267517089844;140.92254638671875;77.5060043334961;92.33211517333984;59.24786758422852;13.574836730957031;2.953011989593506;25.358200073242188;0.2218314111232757;19.62525177001953;45.17502975463867;29.49734115600586;37.55907440185547;1658.2548828125;32.89815902709961;109.48802947998048;85.65457916259766;67.369140625;16.31321907043457;7.956480503082275;3.1002986431121826;58.53068542480469;77.36219787597656;42.19548416137695;44.870513916015625
31.01.2023;11.321704864501951;8.514337539672852;44.42006301879883;8.800841331481934;27.21086311340332;5.800100326538086;125.8757095336914;57.79841613769531;127.76744842529295;21.97473526000977;360.6228332519531;48.25990676879883;95.19007110595705;20.61177444458008;14.437203407287598;35.7408561706543;274.8788452148437;15.127076148986816;140.70970153808594;9.942341804504396;45.61687469482422;25.70254135131836;112.4206314086914;88.22969055175781;3.2147512435913086;51.36723327636719;142.0409698486328;76.7732162475586;92.08332824707033;58.90239715576172;13.616097450256348;3.1876885890960693;25.65501976013184;0.2236108183860778;19.04232406616211;47.13066101074219;29.868377685546875;37.733768463134766;1666.51708984375;33.42314910888672;108.84353637695312;86.63912200927734;67.369140625;16.470476150512695;8.04418659210205;3.1087234020233154;57.81085968017578;75.24026489257812;41.745208740234375;44.68548202514648
01.02.2023;11.406702041625977;8.480415344238281;44.92483901977539;8.831145286560059;27.34796714782715;5.853639602661133;125.5309829711914;59.405418395996094;127.37966918945312;22.188915252685547;355.2333068847656;49.00378036499024;95.7589340209961;20.7017822265625;14.38363265991211;35.203399658203125;277.34637451171875;15.202241897583008;141.73426818847656;10.043140411376951;45.97049331665039;26.04252243041992;112.4206314086914;90.16273498535156;3.205644130706787;50.89812088012695;144.65065002441406;77.46842193603516;93.04290008544922;58.90239715576172;13.327271461486816;3.168132305145264;25.774635314941406;0.22539022564888;20.305334091186523;46.69064331054688;29.682859420776367;36.68561172485352;1648.048828125;33.61941146850586;109.98088073730467;86.2811050415039;65.2115707397461;16.493602752685547;8.04004955291748;3.075024366378784;58.26074600219727;74.26771545410156;42.86363983154297;44.77799987792969
02.02.2023;11.96389389038086;8.88747501373291;44.588321685791016;8.922056198120117;28.152318954467773;5.728714942932129;126.4272689819336;63.1907958984375;128.58175659179688;22.23175048828125;360.0028076171875;50.82213592529297;94.3367691040039;20.881797790527344;14.526487350463867;35.7408561706543;280.307373046875;15.559276580810549;144.58035278320312;9.859870910644531;45.80728149414063;26.36550521850586;115.07624053955078;90.11671447753906;3.178323745727539;50.89812088012695;150.6156463623047;78.67093658447266;93.32722473144533;59.42060470581055;13.616097450256348;3.168132305145264;26.797998428344727;0.2247970998287201;19.7224063873291;48.01069259643555;29.775617599487305;37.47173309326172;1691.7894287109375;37.78504180908203;111.61106872558594;86.19160461425781;65.15872955322266;16.447351455688477;7.98295783996582;3.0244760513305664;59.565425872802734;72.49943542480469;44.07406997680664;44.68548202514648
03.02.2023;11.982781410217283;8.955317497253418;44.588321685791016;8.979474067687988;28.417388916015625;5.817946910858154;125.23795318603516;66.9761734008789;128.34909057617188;22.188915252685547;366.68011474609375;50.99662399291992;95.19007110595705;20.79179000854492;14.4014892578125;35.83042907714844;286.2293395996094;15.709609031677246;146.8951416015625;10.00037670135498;46.00676345825195;26.17001724243164;116.84664154052734;90.0706787109375;3.2329649925231934;51.36723327636719;152.10687255859375;79.704345703125;93.5937728881836;59.07513427734375;13.40979290008545;3.168132305145264;26.91318130493164;0.2218314111232757;20.499645233154297;47.71735000610352;29.682859420776367;37.733768463134766;1728.239990234375;37.78504180908203;111.00448608398438;87.89216613769531;64.28690338134766;16.697113037109375;7.935794353485107;3.020263671875;58.57566833496094;73.38357543945312;44.650238037109375;46.165748596191406
06.02.2023;11.848991394042969;9.12492561340332;44.7565803527832;8.808815956115723;28.289424896240234;5.7108683586120605;123.79013061523438;64.99420166015625;126.75926208496094;22.06040573120117;364.3430480957031;50.05989456176758;95.7589340209961;20.74678611755371;14.4639892578125;36.00958633422852;285.2423095703125;15.408946990966797;144.25778198242188;9.94997787475586;45.78915023803711;25.76203727722168;116.84664154052734;87.12509155273438;3.22385835647583;51.13267517089844;151.26806640625;78.7085189819336;92.84745025634766;59.42060470581055;13.492315292358398;3.207245111465454;26.607501983642575;0.2247970998287201;21.37403678894043;47.47289276123047;30.14665412902832;38.083152770996094;1693.7335205078125;37.397422790527344;109.69654083251952;87.6236572265625;64.72721862792969;16.75261688232422;7.915110111236572;2.9739277362823486;57.40596008300781;72.58785247802734;43.68673706054688;45.61064529418945
07.02.2023;11.86945343017578;9.091004371643066;44.7565803527832;8.885372161865234;27.987794876098636;5.90717887878418;124.41062927246094;65.70841979980469;125.44087982177734;21.846227645874023;359.4781494140625;49.4354133605957;97.0862808227539;20.881797790527344;14.4014892578125;35.47212600708008;287.2163391113281;15.446528434753418;142.79681396484375;9.80641746520996;45.71660614013672;25.77054023742676;115.07624053955078;87.07907104492188;3.178323745727539;50.663570404052734;149.31077575683594;77.67510986328125;92.13664245605467;59.59333419799805;13.533575057983398;3.168132305145264;26.448017120361328;0.2206451445817947;21.37403678894043;47.815128326416016;30.610450744628903;37.82111358642578;1666.0311279296875;37.27967071533203;106.43616485595705;88.4291763305664;64.72721862792969;17.05325698852539;7.902698993682861;2.9697153568267822;57.31597900390625;71.88054656982422;43.83198547363281;44.77799987792969
08.02.2023;11.899359703063965;8.88747501373291;44.588321685791016;8.944384574890137;28.34426689147949;5.871486186981201;126.37556457519533;66.06554412841797;126.19701385498048;22.874286651611328;358.0473022460937;47.460933685302734;96.70703887939452;21.061813354492188;14.633627891540527;33.85975646972656;291.164306640625;15.606256484985352;140.9563446044922;9.997322082519531;45.734745025634766;25.97452545166016;116.84664154052734;87.86149597167969;3.2147512435913086;50.89812088012695;149.77679443359375;76.84838104248047;92.68751525878906;60.28427505493164;13.40979290008545;3.148576021194458;26.45687866210937;0.2200520038604736;21.08257484436035;48.20625686645508;30.239410400390625;37.55907440185547;1642.70263671875;37.07359313964844;107.38394927978516;100.78062438964844;65.16754150390625;17.0671329498291;7.956480503082275;3.0792367458343506;57.85585021972656;73.3747329711914;43.7545166015625;45.33309555053711
09.02.2023;12.330633163452148;8.751787185668945;44.588321685791016;9.32557487487793;28.14318084716797;5.853639602661133;125.15177917480467;66.79761505126953;126.89498138427734;23.25980758666992;361.2905883789063;48.17725372314453;101.2579574584961;21.1068172454834;14.722911834716797;35.47212600708008;283.2683410644531;15.606256484985352;143.9352264404297;9.9881591796875;45.70754623413086;26.07652282714844;115.96144104003906;88.82801055908203;3.1510026454925537;50.89812088012695;151.26806640625;79.9674072265625;94.02025604248048;59.93880462646485;13.451053619384766;3.2854702472686768;26.66066551208496;0.2224245518445968;23.122821807861328;48.792945861816406;30.332172393798828;37.29703903198242;1652.4227294921875;36.906776428222656;107.72515106201172;96.8424835205078;63.8465690612793;17.626787185668945;7.910145282745361;3.066599607467652;58.03580093383789;73.38357543945312;44.68412780761719;45.703163146972656
10.02.2023;12.119717597961426;8.683944702148438;44.25180435180664;9.221903800964355;26.954931259155277;5.728714942932129;122.6525421142578;66.136962890625;126.0031280517578;23.00279426574707;358.2857971191406;48.16807174682617;101.06832885742188;20.926803588867188;14.847909927368164;34.12848281860352;285.2423095703125;15.578068733215332;142.3224639892578;10.084375381469728;45.48992919921875;25.932029724121094;115.96144104003906;88.36775970458984;3.1874303817749023;51.36723327636719;148.2855682373047;80.60624694824219;93.36276245117188;60.11153793334961;13.451053619384766;3.3050270080566406;25.969560623168945;0.2236108183860778;22.831357955932617;48.45071029663086;30.332172393798828;37.29703903198242;1628.1226806640625;36.317989349365234;107.80097198486328;97.55850982666016;63.85538482666016;17.506528854370117;8.016054153442383;3.1424219608306885;57.585914611816406;72.49943542480469;43.50758743286133;45.33309555053711
13.02.2023;12.192121505737305;8.785710334777832;44.588321685791016;9.205954551696776;27.366249084472656;5.925025463104248;124.72087097167967;66.17267608642578;128.5041961669922;22.4459285736084;371.6881103515625;48.37929534912109;100.49947357177734;20.926803588867188;14.740768432617188;34.57636642456055;287.2163391113281;15.643838882446287;145.58596801757812;10.02634048461914;45.870750427246094;26.127517700195312;117.73184204101562;89.56442260742188;3.2784998416900635;50.89812088012695;149.1243896484375;81.99665069580078;96.11709594726562;60.28427505493164;13.616097450256348;3.3832523822784424;26.071453094482425;0.2194588929414749;22.928510665893555;48.25514602661133;30.332172393798828;37.82111358642578;1663.6009521484375;36.759578704833984;109.56385803222656;96.6634750366211;64.72721862792969;17.395524978637695;8.026811599731445;3.180333375930786;58.08079528808594;72.11041259765625;43.948184967041016;44.500450134277344
14.02.2023;12.251934051513672;8.650023460388184;44.588321685791016;9.221903800964355;27.539913177490234;5.942872047424316;124.47958374023438;66.90475463867188;125.78986358642578;22.57443618774414;369.8757019042969;48.47112655639648;100.30985260009766;21.016809463500977;14.7496976852417;34.397212982177734;293.1383361816406;15.643838882446287;143.70755004882812;10.11033821105957;45.94328689575195;26.22951316833496;117.73184204101562;89.47235870361328;3.287606716156006;50.89812088012695;149.49720764160156;81.90270233154297;95.61954498291016;60.8024787902832;13.616097450256348;3.3050270080566406;26.08917617797852;0.2224245518445968;22.928510665893555;48.25514602661133;30.239410400390625;37.99581146240234;1664.5731201171875;37.152099609375;109.92401885986328;94.69440460205078;65.16754150390625;17.659162521362305;8.212154388427734;3.1297850608825684;58.08079528808594;72.057373046875;44.16121673583984;44.870513916015625
