Date;Orange;Danone;Patrimoine et Commerce;IDI;Lanson BCC SA;LDC;Linedata Services;Viel et Cie SA;Voyageurs du Monde SA;Caisse Regionale de Credit Agricole Mutuel Atlanti
2023-03-31;9.061914443969728;51.96388626098633;14.812664985656738;47.78522109985352;32.55838394165039;53.00910568237305;41.26236724853516;6.674577236175537;105.2400131225586;69.0512924194336
2023-04-03;9.098321914672852;52.53511428833008;14.853924751281738;47.61695861816406;33.207698822021484;53.47821044921875;41.26236724853516;6.603190898895264;105.7140655517578;68.53848266601562
2023-04-04;9.09335708618164;53.41462707519531;14.895184516906738;47.28044891357422;32.929420471191406;53.24365615844727;41.26236724853516;6.621037483215332;107.61028289794922;68.52081298828125
2023-04-05;9.329998970031738;53.94052505493164;14.853924751281738;47.61695861816406;32.929420471191406;53.71276473999024;41.6324348449707;6.531805515289307;107.13623046875;68.08757781982422
2023-04-06;9.482244491577148;53.97679138183594;14.936446189880373;48.62650680541992;33.022178649902344;53.24365615844727;41.6324348449707;6.531805515289307;106.18812561035156;68.25556945800781
2023-04-11;9.455767631530762;53.63224411010742;14.853924751281738;48.62650680541992;33.393218994140625;54.18186950683594;41.44740295410156;6.531805515289307;106.66217803955078;68.53848266601562
2023-04-12;9.450801849365234;53.44182968139648;15.101489067077637;48.28999328613281;34.22804641723633;53.94731903076172;40.24468994140625;6.442573070526123;105.7140655517578;69.4137954711914
2023-04-13;9.391229629516602;53.4236946105957;15.060230255126951;48.79476547241211;34.970115661621094;53.71276473999024;40.79978561401367;6.442573070526123;104.76595306396484;70.28909301757812
2023-04-14;9.315106391906738;53.34209442138672;15.101489067077637;48.28999328613281;35.61943435668945;53.94731903076172;40.52223587036133;6.442573070526123;104.29190063476562;71.8274917602539
2023-04-17;9.412741661071776;53.94959259033203;15.184011459350586;48.28999328613281;35.43391418457031;53.94731903076172;40.79978561401367;6.442573070526123;107.13623046875;71.96895599365234
2023-04-18;9.470661163330078;53.57783889770508;15.225274085998535;48.12173461914063;35.80494689941406;53.94731903076172;40.89230346679688;6.47826623916626;110.4546127319336;71.61529541015625
2023-04-19;9.485554695129396;53.9133186340332;15.184011459350586;47.9534797668457;35.712188720703125;53.94731903076172;40.89230346679688;6.496112823486328;112.35082244873048;71.25279998779297
